index,split,sequence,frame,image,steering,referenceYRatio,laneWidthPriorPx,imageWidth,imageHeight,status,eY,eyQuality,referenceY,imageCenterX,leftX,rightX,laneCenterX,laneWidthPx,inferredLaneWidthPx,yellowRunCount,leftRun,rightRun,yellowRunsJson,preview
1211,train,25杭州,1140,E:\桌面\v-Net\dataset\26合并\25杭州\1140_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1212,train,25杭州,1141,E:\桌面\v-Net\dataset\26合并\25杭州\1141_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1213,train,25杭州,1142,E:\桌面\v-Net\dataset\26合并\25杭州\1142_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1214,train,25杭州,1144,E:\桌面\v-Net\dataset\26合并\25杭州\1144_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,0.015245532989501953,1.0,259,320.0,260.80157470703125,388.95556640625,324.8785705566406,128.15399169921875,,3,"[244, 283]","[374, 404]","[[0, 30], [244, 283], [374, 404]]",
1215,train,25杭州,1146,E:\桌面\v-Net\dataset\26合并\25杭州\1146_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3253005504608154,0.6,259,320.0,10.392486572265625,421.4151611328125,215.90382385253906,411.0226745605469,411.0226745605469,1,,,"[[412, 432]]",
1216,train,25杭州,1147,E:\桌面\v-Net\dataset\26合并\25杭州\1147_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,ok,-0.29736777022480965,1.0,259,320.0,7.357142925262451,442.3274841308594,224.8423135280609,434.9703412055969,,2,"[0, 17]","[430, 459]","[[0, 17], [430, 459]]",
1217,train,25杭州,1148,E:\桌面\v-Net\dataset\26合并\25杭州\1148_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,ok,-0.20230943858623504,1.0,259,320.0,22.93882942199707,487.5831298828125,255.26097965240479,464.64430046081543,,2,"[0, 52]","[469, 509]","[[0, 52], [469, 509]]",
1218,train,25杭州,1150,E:\桌面\v-Net\dataset\26合并\25杭州\1150_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,ok,0.06108731031417847,1.0,259,320.0,79.08556365966797,600.0103149414062,339.5479393005371,520.9247512817383,,2,"[28, 130]","[574, 622]","[[28, 130], [574, 622]]",
1219,train,25杭州,1151,E:\桌面\v-Net\dataset\26合并\25杭州\1151_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,ok,0.13337111473083496,1.0,259,320.0,100.53726196289062,624.8202514648438,362.6787567138672,524.2829895019531,,2,"[48, 153]","[607, 639]","[[48, 153], [607, 639]]",
1220,train,25杭州,1152,E:\桌面\v-Net\dataset\26合并\25杭州\1152_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.08716058731079102,0.6,259,320.0,142.3800506591797,553.4027252197266,347.8913879394531,411.0226745605469,411.0226745605469,1,,,"[[87, 196]]",
1221,train,25杭州,1153,E:\桌面\v-Net\dataset\26合并\25杭州\1153_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.15947299003601073,0.6,259,320.0,165.52001953125,576.5426940917969,371.03135681152344,411.0226745605469,411.0226745605469,1,,,"[[109, 220]]",
1222,train,25杭州,1155,E:\桌面\v-Net\dataset\26合并\25杭州\1155_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,-0.026940560340881346,1.0,259,320.0,248.05970764160156,374.6983337402344,311.37902069091797,126.63862609863281,,3,"[227, 271]","[358, 392]","[[0, 13], [227, 271], [358, 392]]",
1223,train,25杭州,1156,E:\桌面\v-Net\dataset\26合并\25杭州\1156_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.3566826343536377,0.6,259,320.0,229.27688598632812,639.0,434.13844299316406,409.7231140136719,411.0226745605469,1,,,"[[172, 287]]",
1224,train,25杭州,1157,E:\桌面\v-Net\dataset\26合并\25杭州\1157_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.4011380195617676,0.6,259,320.0,257.72833251953125,639.0,448.3641662597656,381.27166748046875,411.0226745605469,1,,,"[[200, 314]]",
1225,train,25杭州,1158,E:\桌面\v-Net\dataset\26合并\25杭州\1158_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.429611873626709,0.6,259,320.0,275.95159912109375,639.0,457.4757995605469,363.04840087890625,411.0226745605469,1,,,"[[223, 328]]",
1226,train,25杭州,1159,E:\桌面\v-Net\dataset\26合并\25杭州\1159_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.46293067932128906,0.6,259,320.0,297.275634765625,639.0,468.1378173828125,341.724365234375,411.0226745605469,1,,,"[[248, 346]]",
1227,train,25杭州,1161,E:\桌面\v-Net\dataset\26合并\25杭州\1161_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.48538970947265625,0.6,259,320.0,311.6494140625,639.0,475.32470703125,327.3505859375,411.0226745605469,1,,,"[[269, 353]]",
1228,train,25杭州,1162,E:\桌面\v-Net\dataset\26合并\25杭州\1162_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.48511528968811035,0.6,259,320.0,311.4737854003906,639.0,475.2368927001953,327.5262145996094,411.0226745605469,1,,,"[[271, 350]]",
1229,train,25杭州,1163,E:\桌面\v-Net\dataset\26合并\25杭州\1163_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.4803812026977539,0.6,259,320.0,308.4439697265625,639.0,473.72198486328125,330.5560302734375,411.0226745605469,1,,,"[[275, 338]]",
1230,train,25杭州,1164,E:\桌面\v-Net\dataset\26合并\25杭州\1164_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.4773064613342285,0.6,259,320.0,306.47613525390625,639.0,472.7380676269531,332.52386474609375,411.0226745605469,1,,,"[[277, 334]]",
1231,train,25杭州,1165,E:\桌面\v-Net\dataset\26合并\25杭州\1165_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,0.4510023593902588,1.0,259,320.0,292.7081604003906,635.933349609375,464.3207550048828,343.2251892089844,,2,"[269, 315]","[632, 639]","[[269, 315], [632, 639]]",
1232,train,25杭州,1166,E:\桌面\v-Net\dataset\26合并\25杭州\1166_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,-0.10341837406158447,1.0,259,320.0,224.20240783691406,349.6098327636719,286.90612030029297,125.40742492675781,,2,"[203, 240]","[331, 369]","[[203, 240], [331, 369]]",
1233,train,25杭州,1167,E:\桌面\v-Net\dataset\26合并\25杭州\1167_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,0.42974677085876467,1.0,259,320.0,282.9452819824219,632.0926513671875,457.5189666748047,349.1473693847656,,2,"[260, 303]","[622, 639]","[[260, 303], [622, 639]]",
1234,train,25杭州,1168,E:\桌面\v-Net\dataset\26合并\25杭州\1168_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,0.3753859043121338,1.0,259,320.0,260.8434143066406,619.403564453125,440.1234893798828,358.5601501464844,,2,"[242, 278]","[596, 639]","[[242, 278], [596, 639]]",
1235,train,25杭州,1169,E:\桌面\v-Net\dataset\26合并\25杭州\1169_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,0.3362734317779541,1.0,259,320.0,246.50479125976562,608.710205078125,427.6074981689453,362.2054138183594,,2,"[229, 263]","[582, 636]","[[229, 263], [582, 636]]",
1236,train,25杭州,1170,E:\桌面\v-Net\dataset\26合并\25杭州\1170_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,0.24162521362304687,1.0,259,320.0,212.93560791015625,581.7045288085938,397.320068359375,368.7689208984375,,2,"[192, 232]","[555, 609]","[[192, 232], [555, 609]]",
1237,train,25杭州,1173,E:\桌面\v-Net\dataset\26合并\25杭州\1173_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,-0.018038320541381835,1.0,259,320.0,101.48983764648438,526.9656372070312,314.2277374267578,425.4757995605469,,2,"[46, 144]","[497, 556]","[[46, 144], [497, 556]]",
1238,train,25杭州,1174,E:\桌面\v-Net\dataset\26合并\25杭州\1174_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,-0.17862952053546904,1.0,259,320.0,29.214399337768555,496.46270751953125,262.8385534286499,467.2483081817627,,2,"[0, 70]","[466, 527]","[[0, 70], [466, 527]]",
1239,train,25杭州,1175,E:\桌面\v-Net\dataset\26合并\25杭州\1175_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,narrow_lane_width,,0.0,259,320.0,268.80767822265625,334.5107421875,,65.70306396484375,,3,,,"[[201, 222], [260, 279], [317, 353]]",
1240,train,25杭州,1176,E:\桌面\v-Net\dataset\26合并\25杭州\1176_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.4011398792266846,0.6,259,320.0,257.7295227050781,639.0,448.36476135253906,381.2704772949219,411.0226745605469,1,,,"[[228, 297]]",
1241,train,25杭州,1177,E:\桌面\v-Net\dataset\26合并\25杭州\1177_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.006607198715209961,1.0,259,320.0,178.47528076171875,465.7533264160156,322.1143035888672,287.2780456542969,,3,"[167, 188]","[452, 479]","[[68, 115], [167, 188], [452, 479]]",
1242,train,25杭州,1179,E:\桌面\v-Net\dataset\26合并\25杭州\1179_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.377739691734314,0.6,259,320.0,242.75340270996094,639.0,440.87670135498047,396.24659729003906,411.0226745605469,1,,,"[[207, 273]]",
1243,train,25杭州,1181,E:\桌面\v-Net\dataset\26合并\25杭州\1181_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.23457183837890624,0.6,259,320.0,189.55165100097656,600.5743255615234,395.06298828125,411.0226745605469,411.0226745605469,1,,,"[[165, 216]]",
1244,train,25杭州,1182,E:\桌面\v-Net\dataset\26合并\25杭州\1182_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.0763587474822998,0.6,259,320.0,138.9234619140625,549.9461364746094,344.43479919433594,411.0226745605469,411.0226745605469,1,,,"[[114, 165]]",
1245,train,25杭州,1183,E:\桌面\v-Net\dataset\26合并\25杭州\1183_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,-0.007709360122680664,0.6,259,320.0,112.02166748046875,523.0443420410156,317.5330047607422,411.0226745605469,411.0226745605469,1,,,"[[86, 140]]",
1246,train,25杭州,1184,E:\桌面\v-Net\dataset\26合并\25杭州\1184_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,-0.1967395782470703,0.6,259,320.0,51.53199768066406,462.55467224121094,257.0433349609375,411.0226745605469,411.0226745605469,1,,,"[[25, 79]]",
1247,train,25杭州,1185,E:\桌面\v-Net\dataset\26合并\25杭州\1185_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,-0.27595618963241575,0.6,259,320.0,26.182682037353516,437.2053565979004,231.69401931762695,411.0226745605469,411.0226745605469,1,,,"[[0, 58]]",
1248,train,25杭州,1186,E:\桌面\v-Net\dataset\26合并\25杭州\1186_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1249,train,25杭州,1187,E:\桌面\v-Net\dataset\26合并\25杭州\1187_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1250,train,25杭州,1190,E:\桌面\v-Net\dataset\26合并\25杭州\1190_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1251,train,25杭州,1191,E:\桌面\v-Net\dataset\26合并\25杭州\1191_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1252,train,25杭州,1192,E:\桌面\v-Net\dataset\26合并\25杭州\1192_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1253,train,25杭州,1193,E:\桌面\v-Net\dataset\26合并\25杭州\1193_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1254,train,25杭州,1194,E:\桌面\v-Net\dataset\26合并\25杭州\1194_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1255,train,25杭州,1195,E:\桌面\v-Net\dataset\26合并\25杭州\1195_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1256,train,25杭州,1196,E:\桌面\v-Net\dataset\26合并\25杭州\1196_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1257,train,25杭州,1198,E:\桌面\v-Net\dataset\26合并\25杭州\1198_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1258,train,25杭州,1200,E:\桌面\v-Net\dataset\26合并\25杭州\1200_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1259,train,25杭州,1201,E:\桌面\v-Net\dataset\26合并\25杭州\1201_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1260,train,25杭州,1203,E:\桌面\v-Net\dataset\26合并\25杭州\1203_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1261,train,25杭州,1204,E:\桌面\v-Net\dataset\26合并\25杭州\1204_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,inferred_missing_right,-0.33791272938251493,0.6,259,320.0,6.356589317321777,417.37926387786865,211.86792659759521,411.0226745605469,411.0226745605469,1,,,"[[0, 14]]",
1262,train,25杭州,1205,E:\桌面\v-Net\dataset\26合并\25杭州\1205_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,inferred_missing_right,-0.31342732310295107,0.6,259,320.0,14.191919326782227,425.2145938873291,219.70325660705566,411.0226745605469,411.0226745605469,1,,,"[[0, 29]]",
1263,train,25杭州,1206,E:\桌面\v-Net\dataset\26合并\25杭州\1206_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,inferred_missing_right,-0.2385374665260315,0.6,259,320.0,38.156673431396484,449.17934799194336,243.66801071166992,411.0226745605469,411.0226745605469,1,,,"[[18, 57]]",
1264,train,25杭州,1207,E:\桌面\v-Net\dataset\26合并\25杭州\1207_1.6400.jpg,1.64,0.54,411.0226745605469,640,480,inferred_missing_right,-0.19384413957595825,0.6,259,320.0,52.45853805541992,463.4812126159668,257.96987533569336,411.0226745605469,411.0226745605469,1,,,"[[33, 70]]",
1265,train,25杭州,1208,E:\桌面\v-Net\dataset\26合并\25杭州\1208_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_right,-0.10509850978851318,0.6,259,320.0,80.85713958740234,491.8798141479492,286.3684768676758,411.0226745605469,411.0226745605469,1,,,"[[65, 96]]",
1266,train,25杭州,1209,E:\桌面\v-Net\dataset\26合并\25杭州\1209_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1267,train,25杭州,1210,E:\桌面\v-Net\dataset\26合并\25杭州\1210_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,0.0649634838104248,1.0,259,320.0,230.9464111328125,450.6302185058594,340.78831481933594,219.68380737304688,,3,"[206, 255]","[436, 466]","[[40, 88], [206, 255], [436, 466]]",
1268,train,25杭州,1214,E:\桌面\v-Net\dataset\26合并\25杭州\1214_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1269,train,25杭州,1215,E:\桌面\v-Net\dataset\26合并\25杭州\1215_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1270,train,25杭州,1217,E:\桌面\v-Net\dataset\26合并\25杭州\1217_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1271,train,25杭州,1218,E:\桌面\v-Net\dataset\26合并\25杭州\1218_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1272,train,25杭州,1219,E:\桌面\v-Net\dataset\26合并\25杭州\1219_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1273,train,25杭州,1220,E:\桌面\v-Net\dataset\26合并\25杭州\1220_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1274,train,25杭州,1221,E:\桌面\v-Net\dataset\26合并\25杭州\1221_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,-0.002398848533630371,1.0,259,320.0,216.3712921142578,422.09344482421875,319.2323684692383,205.72215270996094,,3,"[199, 229]","[417, 427]","[[15, 63], [199, 229], [417, 427]]",
1275,train,25杭州,1222,E:\桌面\v-Net\dataset\26合并\25杭州\1222_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1276,train,25杭州,1223,E:\桌面\v-Net\dataset\26合并\25杭州\1223_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1277,train,25杭州,1224,E:\桌面\v-Net\dataset\26合并\25杭州\1224_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1278,train,25杭州,1225,E:\桌面\v-Net\dataset\26合并\25杭州\1225_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1279,train,25杭州,1226,E:\桌面\v-Net\dataset\26合并\25杭州\1226_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1280,train,25杭州,1227,E:\桌面\v-Net\dataset\26合并\25杭州\1227_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1281,train,25杭州,1229,E:\桌面\v-Net\dataset\26合并\25杭州\1229_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1282,train,25杭州,1230,E:\桌面\v-Net\dataset\26合并\25杭州\1230_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
1283,train,25杭州,1234,E:\桌面\v-Net\dataset\26合并\25杭州\1234_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,inferred_missing_left,-0.36028027534484863,0.6,259,320.0,0.0,409.4206237792969,204.71031188964844,409.4206237792969,411.0226745605469,1,,,"[[401, 419]]",
1284,train,25杭州,1235,E:\桌面\v-Net\dataset\26合并\25杭州\1235_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,ok,-0.2810352548956871,1.0,259,320.0,8.512711524963379,451.6247253417969,230.06871843338013,443.1120138168335,,2,"[0, 20]","[438, 470]","[[0, 20], [438, 470]]",
1285,train,25杭州,1236,E:\桌面\v-Net\dataset\26合并\25杭州\1236_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,ok,-0.22924983501434326,1.0,259,320.0,16.907608032226562,476.37249755859375,246.64005279541016,459.4648895263672,,2,"[0, 39]","[459, 498]","[[0, 39], [459, 498]]",
1286,train,25杭州,1237,E:\桌面\v-Net\dataset\26合并\25杭州\1237_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,ok,-0.11654233932495117,1.0,259,320.0,34.56097412109375,530.8519287109375,282.7064514160156,496.29095458984375,,2,"[0, 76]","[504, 558]","[[0, 76], [504, 558]]",
1287,train,25杭州,1238,E:\桌面\v-Net\dataset\26合并\25杭州\1238_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,ok,-0.04854437112808228,1.0,259,320.0,47.131065368652344,561.800537109375,304.4658012390137,514.6694717407227,,2,"[0, 96]","[533, 588]","[[0, 96], [533, 588]]",
1288,train,25杭州,1239,E:\桌面\v-Net\dataset\26合并\25杭州\1239_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,ok,0.10247365236282349,1.0,259,320.0,83.47193145751953,622.1112060546875,352.7915687561035,538.639274597168,,2,"[31, 137]","[601, 639]","[[31, 137], [601, 639]]",
1289,train,25杭州,1240,E:\桌面\v-Net\dataset\26合并\25杭州\1240_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,inferred_missing_right,-0.024767255783081053,0.6,259,320.0,106.56314086914062,517.5858154296875,312.07447814941406,411.0226745605469,411.0226745605469,1,,,"[[51, 162]]",
1290,train,25杭州,1241,E:\桌面\v-Net\dataset\26合并\25杭州\1241_1.5000.jpg,1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.11235489845275878,0.6,259,320.0,150.44223022460938,561.4649047851562,355.9535675048828,411.0226745605469,411.0226745605469,1,,,"[[91, 208]]",
1291,train,25杭州,1242,E:\桌面\v-Net\dataset\26合并\25杭州\1242_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.19294509887695313,0.6,259,320.0,176.23109436035156,587.2537689208984,381.742431640625,411.0226745605469,411.0226745605469,1,,,"[[115, 234]]",
1292,train,25杭州,1243,E:\桌面\v-Net\dataset\26合并\25杭州\1243_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,ok,-0.02316405773162842,1.0,259,320.0,248.8628692626953,376.3121337890625,312.5875015258789,127.44926452636719,,3,"[229, 272]","[359, 394]","[[0, 15], [229, 272], [359, 394]]",
1293,train,25杭州,1245,E:\桌面\v-Net\dataset\26合并\25杭州\1245_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.3806681871414185,0.6,259,320.0,244.6276397705078,639.0,441.8138198852539,394.3723602294922,411.0226745605469,1,,,"[[181, 312]]",
1294,train,25杭州,1247,E:\桌面\v-Net\dataset\26合并\25杭州\1247_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_right,0.4708625316619873,0.6,259,320.0,302.3520202636719,639.0,470.67601013183594,336.6479797363281,411.0226745605469,1,,,"[[243, 361]]",
1295,train,25杭州,1248,E:\桌面\v-Net\dataset\26合并\25杭州\1248_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_left,-0.4899596691131592,0.6,259,320.0,0.0,326.4258117675781,163.21290588378906,326.4258117675781,411.0226745605469,1,,,"[[273, 379]]",
1296,train,25杭州,1249,E:\桌面\v-Net\dataset\26合并\25杭州\1249_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_left,-0.47686128616333007,0.6,259,320.0,0.0,334.80877685546875,167.40438842773438,334.80877685546875,411.0226745605469,1,,,"[[284, 385]]",
